thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
167,0,167,[np.float64(-0.3861111111111111)],[np.float64(-0.2740740740740741)],[1],[0],[0],[2.4145180999998956],['target'],167,0,167,0,448.5849350000003,,10,448.57457569999997,448.5849350000003,448.5849350000003,0.01939089999996213,450.98914920000016,[np.float64(-0.3861111111111111)],[np.float64(-0.2740740740740741)],[1],[0],[0],[2.4145180999998956],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
168,0,168,[np.float64(-0.32592592592592595)],[np.float64(0.38981481481481484)],[1],[0],[0],[2.8585681999998087],['target'],168,0,168,0,451.0056691,,5,450.9976733000003,451.0056691,451.0056691,0.008411899999828165,453.8563105000003,[np.float64(-0.32592592592592595)],[np.float64(0.38981481481481484)],[1],[0],[0],[2.8585681999998087],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
169,0,169,[np.float64(-0.3824074074074074)],[np.float64(0.37777777777777777)],[1],[0],[0],[2.147414000000026],['target'],169,0,169,0,453.8841190000003,,10,453.87421940000013,453.8841190000003,453.8841190000003,0.017807900000207155,456.0216913000004,[np.float64(-0.3824074074074074)],[np.float64(0.37777777777777777)],[1],[0],[0],[2.147414000000026],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
170,0,170,[np.float64(-0.3138888888888889)],[np.float64(-0.1685185185185185)],[1],[0],[0],[1.8082499000001917],['target'],170,0,170,0,456.0375022000003,,5,456.0299723000003,456.0375022000003,456.0375022000003,0.008178199999747449,457.83828770000036,[np.float64(-0.3138888888888889)],[np.float64(-0.1685185185185185)],[1],[0],[0],[1.8082499000001917],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
171,0,171,[np.float64(-0.5)],[np.float64(-0.25277777777777777)],[1],[0],[0],[3.517191299999922],['target'],171,0,171,0,457.8662112000002,,10,457.8557022,457.8662112000002,457.8662112000002,0.017320699999800127,461.3729519000003,[np.float64(-0.5)],[np.float64(-0.25277777777777777)],[1],[0],[0],[3.517191299999922],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
172,0,172,[np.float64(-0.03148148148148148)],[np.float64(0.3416666666666667)],[1],[0],[0],[3.356108100000256],['target'],172,0,172,0,461.38991620000024,,5,461.38210590000017,461.38991620000024,461.38991620000024,0.009043000000019674,464.7382798000003,[np.float64(-0.03148148148148148)],[np.float64(0.3416666666666667)],[1],[0],[0],[3.356108100000256],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
173,0,173,[np.float64(0.05740740740740741)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.8495896000003995],['target'],173,0,173,0,464.7651860000001,,10,464.7553603000001,464.7651860000001,464.7651860000001,0.016990099999929953,466.60504660000015,[np.float64(0.05740740740740741)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.8495896000003995],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
174,0,174,[np.float64(0.03611111111111111)],[np.float64(-0.20555555555555555)],[1],[0],[0],[2.530994300000202],['target'],174,0,174,0,466.6349441000002,,10,466.62414660000013,466.6349441000002,466.6349441000002,0.01896179999994274,469.15520570000035,[np.float64(0.03611111111111111)],[np.float64(-0.20555555555555555)],[1],[0],[0],[2.530994300000202],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
175,0,175,[np.float64(0.27870370370370373)],[np.float64(-0.4351851851851852)],[1],[0],[0],[2.3497592999997323],['target'],175,0,175,0,469.18400930000007,,10,469.1722910000003,469.18400930000007,469.18400930000007,0.01697230000036143,471.522117,[np.float64(0.27870370370370373)],[np.float64(-0.4351851851851852)],[1],[0],[0],[2.3497592999997323],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
176,0,176,[np.float64(-0.011111111111111112)],[np.float64(0.2740740740740741)],[1],[0],[0],[1.9497673999999279],['target'],176,0,176,0,471.54960789999996,,10,471.5391545000002,471.54960789999996,471.54960789999996,0.016919700000016746,473.4889913000002,[np.float64(-0.011111111111111112)],[np.float64(0.2740740740740741)],[1],[0],[0],[1.9497673999999279],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
177,0,177,[np.float64(-0.1527777777777778)],[np.float64(-0.4148148148148148)],[1],[0],[0],[2.3917003000001387],['target'],177,0,177,0,473.50543560000006,,5,473.4972896000004,473.50543560000006,473.50543560000006,0.008178899999620626,475.8890587000001,[np.float64(-0.1527777777777778)],[np.float64(-0.4148148148148148)],[1],[0],[0],[2.3917003000001387],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
178,0,178,[np.float64(-0.4925925925925926)],[np.float64(-0.21481481481481482)],[1],[0],[0],[1.723939099999825],['target'],178,0,178,0,475.90541610000037,,5,475.8974483000002,475.90541610000037,475.90541610000037,0.008294800000385294,477.6214530000002,[np.float64(-0.4925925925925926)],[np.float64(-0.21481481481481482)],[1],[0],[0],[1.723939099999825],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
179,0,179,[np.float64(-0.24722222222222223)],[np.float64(0.18888888888888888)],[1],[0],[0],[3.0593070999998417],['target'],179,0,179,0,477.6383001000004,,5,477.62998830000015,477.6383001000004,477.6383001000004,0.008441200000106619,480.68936329999997,[np.float64(-0.24722222222222223)],[np.float64(0.18888888888888888)],[1],[0],[0],[3.0593070999998417],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
180,0,180,[np.float64(-0.4898148148148148)],[np.float64(0.1685185185185185)],[1],[0],[0],[2.747961999999916],['target'],180,0,180,0,480.71893620000037,,10,480.70810740000024,480.71893620000037,480.71893620000037,0.018655500000022585,483.45613960000037,[np.float64(-0.4898148148148148)],[np.float64(0.1685185185185185)],[1],[0],[0],[2.747961999999916],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
181,0,181,[np.float64(-0.27870370370370373)],[np.float64(-0.28703703703703703)],[1],[0],[0],[1.699522800000068],['target'],181,0,181,0,483.4852258000001,,10,483.47457110000005,483.4852258000001,483.4852258000001,0.018310599999949773,485.17415670000037,[np.float64(-0.27870370370370373)],[np.float64(-0.28703703703703703)],[1],[0],[0],[1.699522800000068],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
182,0,182,[np.float64(-0.40370370370370373)],[np.float64(-0.040740740740740744)],[1],[0],[0],[2.8397092999998677],['target'],182,0,182,0,485.1912282000003,,5,485.18311440000025,485.1912282000003,485.1912282000003,0.008845100000144157,488.02289440000004,[np.float64(-0.40370370370370373)],[np.float64(-0.040740740740740744)],[1],[0],[0],[2.8397092999998677],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
183,0,183,[np.float64(0.1638888888888889)],[np.float64(-0.3111111111111111)],[1],[0],[0],[2.190928399999848],['target'],183,0,183,0,488.03955410000026,,5,488.0315765,488.03955410000026,488.03955410000026,0.008582899999964866,490.22257460000037,[np.float64(0.1638888888888889)],[np.float64(-0.3111111111111111)],[1],[0],[0],[2.190928399999848],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
184,0,184,[np.float64(0.3907407407407407)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.4158001000000695],[None],184,0,184,0,490.2504283000003,,10,490.2404696000003,490.2504283000003,490.2504283000003,0.017797799999698327,491.6563341000001,[np.float64(0.3907407407407407)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.4158001000000695],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
185,0,185,[np.float64(-0.09722222222222222)],[np.float64(0.3648148148148148)],[1],[0],[0],[2.0573355999999876],[None],185,0,185,0,491.6737634000001,,5,491.66530520000015,491.6737634000001,491.6737634000001,0.008850700000039069,493.72269640000013,[np.float64(-0.09722222222222222)],[np.float64(0.3648148148148148)],[1],[0],[0],[2.0573355999999876],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
186,0,186,[np.float64(0.2824074074074074)],[np.float64(-0.4148148148148148)],[1],[0],[0],[2.3836504999999306],['target'],186,0,186,0,493.7497145000002,,10,493.73998759999995,493.7497145000002,493.7497145000002,0.017210099999829254,496.12370050000027,[np.float64(0.2824074074074074)],[np.float64(-0.4148148148148148)],[1],[0],[0],[2.3836504999999306],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
187,0,187,[np.float64(-0.04722222222222222)],[np.float64(-0.03148148148148148)],[1],[0],[0],[1.8238321000003452],[None],187,0,187,0,496.1412438000002,,5,496.1329946000001,496.1412438000002,496.1412438000002,0.00917540000000372,497.95689630000015,[np.float64(-0.04722222222222222)],[np.float64(-0.03148148148148148)],[1],[0],[0],[1.8238321000003452],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
188,0,188,[np.float64(-0.43333333333333335)],[np.float64(-0.13425925925925927)],[1],[0],[0],[3.0730108000002474],['target'],188,0,188,0,497.9752287000001,,5,497.9663926000003,497.9752287000001,497.9752287000001,0.009393899999849964,501.0394677000004,[np.float64(-0.43333333333333335)],[np.float64(-0.13425925925925927)],[1],[0],[0],[3.0730108000002474],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
189,0,189,[np.float64(0.40555555555555556)],[np.float64(-0.3037037037037037)],[1],[0],[0],[4.981245499999659],['target'],189,0,189,0,501.0683315000001,,10,501.05836339999996,501.0683315000001,501.0683315000001,0.01880459999983941,506.0396716,[np.float64(0.40555555555555556)],[np.float64(-0.3037037037037037)],[1],[0],[0],[4.981245499999659],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
190,0,190,[np.float64(0.2064814814814815)],[np.float64(0.09537037037037037)],[1],[0],[0],[2.2752121999997144],[None],190,0,190,0,506.0569498,,5,506.0481850000001,506.0569498,506.0569498,0.008399199999985285,508.32346099999995,[np.float64(0.2064814814814815)],[np.float64(0.09537037037037037)],[1],[0],[0],[2.2752121999997144],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
191,0,191,[np.float64(0.19166666666666668)],[np.float64(-0.4324074074074074)],[1],[0],[0],[2.7242089000001215],['target'],191,0,191,0,508.33993310000005,,5,508.33184010000014,508.33993310000005,508.33993310000005,0.008286799999950745,511.0561080000002,[np.float64(0.19166666666666668)],[np.float64(-0.4324074074074074)],[1],[0],[0],[2.7242089000001215],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
192,0,192,[np.float64(0.475)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.5080862999998317],['target'],192,0,192,0,511.0728941000002,,5,511.0652801000001,511.0728941000002,511.0728941000002,0.00908739999977115,513.5734314000001,[np.float64(0.475)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.5080862999998317],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
193,0,193,[np.float64(0.04722222222222222)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.2909856999999647],['target'],193,0,193,0,513.5905224000003,,5,513.5826665,513.5905224000003,513.5905224000003,0.009139700000105222,514.8737266000003,[np.float64(0.04722222222222222)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.2909856999999647],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
194,0,194,[np.float64(-0.32037037037037036)],[np.float64(0.22407407407407406)],[1],[0],[0],[1.4156904000001305],['target'],194,0,194,0,514.9010428000001,,10,514.8907812000002,514.9010428000001,514.9010428000001,0.01696040000024368,516.306521,[np.float64(-0.32037037037037036)],[np.float64(0.22407407407407406)],[1],[0],[0],[1.4156904000001305],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
195,0,195,[np.float64(0.3648148148148148)],[np.float64(-0.27685185185185185)],[1],[0],[0],[1.5920962000000145],['target'],195,0,195,0,516.3229717000004,,5,516.3153299,516.3229717000004,516.3229717000004,0.00869509999984075,517.9074835000001,[np.float64(0.3648148148148148)],[np.float64(-0.27685185185185185)],[1],[0],[0],[1.5920962000000145],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
196,0,196,[np.float64(-0.07037037037037037)],[np.float64(-0.05185185185185185)],[1],[0],[0],[2.3072573999997985],['target'],196,0,196,0,517.9249004000003,,5,517.9158886,517.9249004000003,517.9249004000003,0.008320200000071054,520.2232061,[np.float64(-0.07037037037037037)],[np.float64(-0.05185185185185185)],[1],[0],[0],[2.3072573999997985],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
197,0,197,[np.float64(0.4324074074074074)],[np.float64(-0.32222222222222224)],[1],[0],[0],[3.416281899999831],['target'],197,0,197,0,520.2509933000001,,10,520.2406029000003,520.2509933000001,520.2509933000001,0.017313500000000204,523.6569493000002,[np.float64(0.4324074074074074)],[np.float64(-0.32222222222222224)],[1],[0],[0],[3.416281899999831],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
198,0,198,[np.float64(0.03148148148148148)],[np.float64(-0.11944444444444445)],[1],[0],[0],[1.6073669000002155],['target'],198,0,198,0,523.6738693000002,,5,523.6658199000003,523.6738693000002,523.6738693000002,0.008758599999964645,525.2732507000001,[np.float64(0.03148148148148148)],[np.float64(-0.11944444444444445)],[1],[0],[0],[1.6073669000002155],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
199,0,199,[np.float64(-0.3333333333333333)],[np.float64(0.1425925925925926)],[1],[0],[0],[1.7082210999997187],['target'],199,0,199,0,525.2896230000001,,5,525.2818231000001,525.2896230000001,525.2896230000001,0.008478100000047561,526.9901088000001,[np.float64(-0.3333333333333333)],[np.float64(0.1425925925925926)],[1],[0],[0],[1.7082210999997187],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
