reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
76,100,128,50,50,0,l,4.042707500018878,None,0,50,50,31,170.7798450999835,,170.7670238999999,170.7798450999835,171.7634322999802,171.7634322999802,171.7797612999857,175.81396400000085,l,4.042707500018878,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
103,144,73,51,51,0,l,1.5390438000031281,None,0,51,51,92,175.83018520000041,,175.81734689997393,175.83018520000041,176.8135330999794,176.8135330999794,176.83046729999478,178.36408759999904,l,1.5390438000031281,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
96,98,128,52,52,0,t,0.9476699999941047,None,0,52,52,77,178.38011509997887,,178.36685979997856,178.38011509997887,179.36437269998714,179.36437269998714,179.38028969999868,180.31476949999342,t,0.9476699999941047,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
52,86,243,53,53,0,l,6.65475799998967,None,0,53,53,24,180.33071499998914,,180.31776769997668,180.33071499998914,181.3142541999987,181.3142541999987,181.33034139999654,187.9810107999947,l,6.65475799998967,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
13,60,27,54,54,0,l,1.4649924999976065,None,0,54,54,14,187.99738379998598,,187.98392959998455,187.99738379998598,188.98123289999785,188.98123289999785,188.99776449997444,190.44791519999853,l,1.4649924999976065,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
197,220,8,55,55,0,t,0.9768827999942005,None,0,55,55,87,190.4642041999905,,190.45153759999084,190.4642041999905,191.44775189997745,191.44775189997745,191.46422629998415,192.4314408999926,t,0.9768827999942005,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
18,90,142,56,56,0,l,1.108360799989896,None,0,56,56,20,192.44767839999986,,192.43397089999053,192.44767839999986,193.43161439997493,193.43161439997493,193.44794149999507,194.54878689997713,l,1.108360799989896,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
41,70,63,57,57,0,l,1.2373812999867368,None,0,57,57,53,194.56493809999665,,194.5534046999819,194.56493809999665,195.54817049999838,195.54817049999838,195.56474169998546,196.7988927999977,l,1.2373812999867368,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
172,200,99,58,58,0,t,0.37179370000376366,None,0,58,58,48,196.81554119999055,,196.8036680999794,196.81554119999055,197.79818169999635,197.79818169999635,197.81539909998537,198.18223989999387,t,0.37179370000376366,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
79,80,77,59,59,0,t,0.16947490000166,None,0,59,59,21,198.1989364999754,,198.18671819998417,198.1989364999754,199.18173899999238,199.18173899999238,199.1986978999921,199.36624589998974,t,0.16947490000166,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
