delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,34,2,2,space,0.270954699954018,None,200,1,[3.5201206000056118],[3.520133199985139],2,2,34,15,232.43125449994113,,232.41582939994987,232.43125449994113,233.41512629995123,233.41512629995123,233.43150369997602,233.69859219994396,space,0.270954699954018,None,233.69967320002615,233.7989494666147,234.1121725999983,234.09464319993276,234.09547479997855,234.1121725999983,234.1121725999983,234.1121725999983,237.63277070003096,200,1,[3.5201206000056118],[3.520133199985139],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,35,3,2,space,0.8412495000520721,None,190,1,[4.509566600085236],[4.509588800021447],2,3,35,11,237.6483846999472,,237.63299089996144,237.6483846999472,238.63268529996276,238.63268529996276,238.649199699983,239.48336099996231,space,0.8412495000520721,None,239.48442709993105,240.18266066670574,240.49460540001746,240.47513629996683,240.47568429994863,240.49460540001746,240.49460540001746,240.49460540001746,245.00488529994618,190,1,[4.509566600085236],[4.509588800021447],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,36,4,2,space,0.8289597999537364,None,560,1,[9.732657200074755],[9.7326669000322],2,4,36,1,245.0202416999964,,245.00519169995096,245.0202416999964,246.00360209995415,246.00360209995415,246.02045780001208,246.83799499995075,space,0.8289597999537364,None,246.8388817999512,247.2373399666433,247.55556110001635,247.53874989994802,247.53932500001974,247.55556110001635,247.55556110001635,247.55556110001635,257.2886379000265,560,1,[9.732657200074755],[9.7326669000322],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,37,5,2,space,0.34215459995903075,None,180,1,[7.631619799998589],[7.6316275000572205],2,5,37,10,257.303852400044,,257.2889384999871,257.303852400044,258.3038400999503,258.3038400999503,258.3038400999503,258.6557128999848,space,0.34215459995903075,None,258.656913899933,259.07109416666594,259.3880511999596,259.37058550002985,259.3711545999395,259.3880511999596,259.3880511999596,259.3880511999596,267.0199951999821,180,1,[7.631619799998589],[7.6316275000572205],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,38,6,2,space,0.26447849988471717,None,380,1,[5.300173399969935],[5.300187700078823],2,6,38,14,267.0356053999858,,267.02019970002584,267.0356053999858,268.0192269999534,268.0192269999534,268.03633130004164,268.28724480001256,space,0.26447849988471717,None,268.2881476000184,269.0032112666561,269.3164155000122,269.2989807999693,269.2995997000253,269.3164155000122,269.3164155000122,269.3164155000122,274.61700550001115,380,1,[5.300173399969935],[5.300187700078823],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,39,7,2,space,0.4225352000212297,None,650,1,[6.81990240002051],[6.819908899953589],2,7,39,3,274.6325045999838,,274.6172741999617,274.6325045999838,275.61557729996275,275.61557729996275,275.63253890001215,276.0505511999363,space,0.4225352000212297,None,276.05160619993694,276.1497701666706,276.46486509998795,276.44969309994485,276.45025739993434,276.46486509998795,276.46486509998795,276.46486509998795,283.2850822999608,650,1,[6.81990240002051],[6.819908899953589],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,40,8,2,space,0.28808159998152405,None,250,1,[2.8353719000006095],[2.8353777000447735],2,8,40,9,283.30015090003144,,283.2853271999629,283.30015090003144,284.30145949998405,284.30145949998405,284.30145949998405,284.60158539994154,space,0.28808159998152405,None,284.6025800999487,284.7013911666038,285.01647140004206,285.00202779995743,285.00260549993254,285.01647140004206,285.01647140004206,285.01647140004206,287.85213959997054,250,1,[2.8353719000006095],[2.8353777000447735],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,41,9,2,space,0.23917199997231364,None,600,1,[4.357457800069824],[4.35746960004326],2,9,41,12,287.8677591000451,,287.85236030002125,287.8677591000451,288.85156830004416,288.85156830004416,288.86881469993386,289.1023668999551,space,0.23917199997231364,None,289.1033395000268,289.20204616670185,289.5228250999935,289.5020757999737,289.5027633999707,289.5228250999935,289.5228250999935,289.5228250999935,293.8807618999854,600,1,[4.357457800069824],[4.35746960004326],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,42,10,2,space,0.24883769999723881,None,200,1,[2.4185321000404656],[2.4185442000161856],2,10,42,6,293.895892099943,,293.8811013000086,293.895892099943,294.8797173999483,294.8797173999483,294.8965632999316,295.1303353999974,space,0.24883769999723881,None,295.1311255999608,295.2296370666629,295.5538550999481,295.5305043000262,295.5312503000023,295.5538550999481,295.5538550999481,295.5538550999481,297.97280670003965,200,1,[2.4185321000404656],[2.4185442000161856],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,43,11,2,space,0.8213422000408173,None,390,1,[8.051378400065005],[8.0513845999958],2,11,43,4,297.98759209993295,,297.97300520003773,297.98759209993295,298.9729113000212,298.9729113000212,298.98897990002297,299.8057586000068,space,0.8213422000408173,None,299.8065050999867,300.208484866602,300.5277335999999,300.5096848999383,300.51020869996864,300.5277335999999,300.5277335999999,300.5277335999999,308.5794756000396,390,1,[8.051378400065005],[8.0513845999958],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,44,12,2,space,0.6512151000788435,None,700,1,[3.7792353000259027],[3.7792415000731125],2,12,44,2,308.59460680000484,,308.5797432999825,308.59460680000484,309.5951832999708,309.5951832999708,309.5951832999708,310.26203139999416,space,0.6512151000788435,None,310.2627461999655,310.9615484666467,311.281970800017,311.26386730000377,311.26442030002363,311.281970800017,311.281970800017,311.281970800017,315.0615070000058,700,1,[3.7792353000259027],[3.7792415000731125],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,45,13,2,space,0.715387100004591,None,300,1,[2.8791080999653786],[2.8791208000620827],2,13,45,7,315.07658520003315,,315.061706700013,315.07658520003315,316.0605882999953,316.0605882999953,316.07744190003723,316.7776790999342,space,0.715387100004591,None,316.77851540001575,317.17711966665615,317.4893895999994,317.47246049996465,317.47306390001904,317.4893895999994,317.4893895999994,317.4893895999994,320.36907040001824,300,1,[2.8791080999653786],[2.8791208000620827],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,46,14,2,space,0.3609577000606805,None,500,1,[7.008796299924143],[7.008806099998765],2,14,46,8,320.38503150001634,,320.3693550999742,320.38503150001634,321.36891750001814,321.36891750001814,321.38512979994994,321.73679550003726,space,0.3609577000606805,None,321.73759759997483,322.45176156663024,322.7692966000177,322.7516425999347,322.7524478000123,322.7692966000177,322.7692966000177,322.7692966000177,329.7784202999901,500,1,[7.008796299924143],[7.008806099998765],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,47,15,2,space,3.9727531999815255,None,200,1,[4.9735239000292495],[4.973536400008015],2,15,47,5,329.79372049996164,,329.77862610004377,329.79372049996164,330.77704449999146,330.77704449999146,330.79391869995743,334.7616020999849,space,3.9727531999815255,None,334.76260969997384,335.47795526666255,335.78964219999034,335.7728809999535,335.77344979997724,335.78964219999034,335.78964219999034,335.78964219999034,340.7636138999369,200,1,[4.9735239000292495],[4.973536400008015],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,48,0,3,space,0.6921512999106199,None,400,1,[2.4408466999884695],[2.4408611999824643],3,0,48,11,340.7797448999481,,340.763831499964,340.7797448999481,341.7638027999783,341.7638027999783,341.7796365999384,342.46311150002293,space,0.6921512999106199,None,342.46372769994196,343.1639061666249,343.48007589997724,343.46166649996303,343.46228939993307,343.48007589997724,343.48007589997724,343.48007589997724,345.9212325999979,400,1,[2.4408466999884695],[2.4408611999824643],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,49,1,3,space,0.42835880001075566,None,450,1,[1.8980846999911591],[1.8980910000391304],3,1,49,5,345.9366707999725,,345.9214420999633,345.9366707999725,346.92061229993124,346.92061229993124,346.93730039999355,347.35500710003544,space,0.42835880001075566,None,347.35601690004114,348.0546310666871,348.37471190001816,348.3562137000263,348.35678349994123,348.37471190001816,348.37471190001816,348.37471190001816,350.27314790000673,450,1,[1.8980846999911591],[1.8980910000391304],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,50,2,3,space,0.2978960999753326,None,100,1,[2.939597100019455],[2.939603100065142],3,2,50,12,350.28904269996565,,350.2734388000099,350.28904269996565,351.2732430000324,351.2732430000324,351.2892293999903,351.5730790999951,space,0.2978960999753326,None,351.57381740002893,351.6726789666029,351.99385229998734,351.97588010004256,351.97646819998045,351.99385229998734,351.99385229998734,351.99385229998734,354.93376519996673,100,1,[2.939597100019455],[2.939603100065142],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,51,3,3,space,0.26787390001118183,None,250,1,[2.2990516999270767],[2.2990578999742866],3,3,51,13,354.9504031999968,,354.93397519993596,354.9504031999968,355.9335972999688,355.9335972999688,355.95052469999064,356.21699600003194,space,0.26787390001118183,None,356.217804600019,356.6171995666266,356.93232070002705,356.9149057000177,356.9155515000457,356.93232070002705,356.93232070002705,356.93232070002705,359.23178120004013,250,1,[2.2990516999270767],[2.2990578999742866],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,52,4,3,space,0.25471570005174726,None,250,1,[4.16221969993785],[4.162234199931845],3,4,52,7,359.24732149997726,,359.23199410003144,359.24732149997726,360.2474114999641,360.2474114999641,360.2474114999641,360.5145362999756,space,0.25471570005174726,None,360.51557149994187,360.9149329666436,361.2317408999661,361.2138156000292,361.2144359999802,361.2317408999661,361.2317408999661,361.2317408999661,365.39428629993927,250,1,[4.16221969993785],[4.162234199931845],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,53,5,3,space,0.23132089991122484,None,600,1,[4.06073419994209],[4.060739999986254],3,5,53,3,365.4093273000326,,365.3944837000454,365.4093273000326,366.40969759994186,366.40969759994186,366.40969759994186,366.64385330001824,space,0.23132089991122484,None,366.644574200036,366.743046666674,367.05813539994415,367.03743160003796,367.03805880004074,367.05813539994415,367.05813539994415,367.05813539994415,371.1191797000356,600,1,[4.06073419994209],[4.060739999986254],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,54,6,3,space,0.29622769996058196,None,500,1,[2.4849439000245184],[2.484949800069444],3,6,54,1,371.13457350002136,,371.11937670002226,371.13457350002136,372.11849469994195,372.11849469994195,372.13476729998365,372.41892149997875,space,0.29622769996058196,None,372.4197101999307,372.818524366656,373.13483480003197,373.11725340003613,373.11789210001007,373.13483480003197,373.13483480003197,373.13483480003197,375.6200761999935,500,1,[2.4849439000245184],[2.484949800069444],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,55,7,3,space,0.4228828999912366,None,250,1,[3.2195648999186233],[3.219570399960503],3,7,55,10,375.6359043000266,,375.6202806000365,375.6359043000266,376.6196103999391,376.6196103999391,376.63629529997706,377.05482469999697,space,0.4228828999912366,None,377.0556126999436,377.4694132666957,377.7862306999741,377.7678131000139,377.76834870001767,377.7862306999741,377.7862306999741,377.7862306999741,381.00611199997365,250,1,[3.2195648999186233],[3.219570399960503],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,56,8,3,space,0.9484720000764355,None,700,1,[2.125505500007421],[2.1255114000523463],3,8,56,2,381.0221461999463,,381.00633320002817,381.0221461999463,382.0061454999959,382.0061454999959,382.0230501999613,382.95733200001996,space,0.9484720000764355,None,382.9581478999462,383.6723872667101,383.98483540001325,383.96687799994834,383.9674500999972,383.98483540001325,383.98483540001325,383.98483540001325,386.11074919998646,700,1,[2.125505500007421],[2.1255114000523463],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,57,9,3,space,0.6913144999416545,None,230,1,[5.293419699999504],[5.293430799967609],3,9,57,15,386.1270334000001,,386.1109578999458,386.1270334000001,387.1107801999897,387.1107801999897,387.1277039999841,387.81153870001435,space,0.6913144999416545,None,387.8125747999875,387.92734656663765,388.2475759999361,388.22949289996177,388.2301151000429,388.2475759999361,388.2475759999361,388.2475759999361,393.5414834000403,230,1,[5.293419699999504],[5.293430799967609],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,58,10,3,space,0.36296639998909086,None,320,1,[4.386692699976265],[4.386707299971022],3,10,58,9,393.5567550000269,,393.54178129998036,393.5567550000269,394.5410114999395,394.5410114999395,394.5583950999426,394.90854820003733,space,0.36296639998909086,None,394.90934469993226,395.02382696670634,395.33496819995344,395.3164603000041,395.3170061999699,395.33496819995344,395.33496819995344,395.33496819995344,399.72202869993635,320,1,[4.386692699976265],[4.386707299971022],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,59,11,3,space,0.7057835999876261,None,500,1,[7.204151700017974],[7.204169200034812],3,11,59,8,399.73777889995836,,399.7222308999626,399.73777889995836,400.7212904000189,400.7212904000189,400.7377128000371,401.4392965999432,space,0.7057835999876261,None,401.4400649999734,402.1385191666816,402.45192150003277,402.43680160003714,402.4373473000014,402.45192150003277,402.45192150003277,402.45192150003277,409.65655850002076,500,1,[7.204151700017974],[7.204169200034812],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,60,12,3,space,0.39187589997891337,None,300,1,[7.171577499946579],[7.171585600008257],3,12,60,14,409.67151070002,,409.65681930002756,409.67151070002,410.6725803000154,410.6725803000154,410.6725803000154,411.0728311999701,space,0.39187589997891337,None,411.0735852000071,411.7727755666167,412.0840704999864,412.06671399995685,412.0673552999506,412.0840704999864,412.0840704999864,412.0840704999864,419.2560123000294,300,1,[7.171577499946579],[7.171585600008257],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,61,13,3,space,0.6840799999190494,None,150,1,[6.925213500042446],[6.925221899989992],3,13,61,6,419.27075879997574,,419.2562821999891,419.27075879997574,420.27151430002414,420.27151430002414,420.27151430002414,420.97183019993827,space,0.6840799999190494,None,420.9725827999646,421.0711967666323,421.3875871000346,421.3700203000335,421.3706474000355,421.3875871000346,421.3875871000346,421.3875871000346,428.3131703999825,150,1,[6.925213500042446],[6.925221899989992],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,62,14,3,space,2.3338205999461934,None,500,1,[4.325696900021285],[4.3257058999734],3,14,62,0,428.32860969996545,,428.3134324999992,428.32860969996545,429.31235140003264,429.31235140003264,429.3292025999399,431.66376739996485,space,2.3338205999461934,None,431.66449320001993,431.780095266706,432.0992330999579,432.08243399998173,432.08307689998765,432.0992330999579,432.0992330999579,432.0992330999579,436.42539150000084,500,1,[4.325696900021285],[4.3257058999734],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,63,15,3,space,13.61067369999364,None,100,1,[4.505179299972951],[4.505194199969992],3,15,63,4,436.44156990002375,,436.4259353999514,436.44156990002375,437.42442199995276,437.42442199995276,437.44140639994293,451.0436576999491,space,13.61067369999364,None,451.04441339999903,451.4429543666231,451.76099239999894,451.7441795000341,451.7447147000348,451.76099239999894,451.76099239999894,451.76099239999894,456.2665974999545,100,1,[4.505179299972951],[4.505194199969992],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,64,0,4,space,0.30822809995152056,None,800,1,[3.116533499909565],[3.1165424999780953],4,0,64,2,456.2821098000277,,456.2668707999401,456.2821098000277,457.2658213999821,457.2658213999821,457.28224470000714,457.5832604999887,space,0.30822809995152056,None,457.584023399977,458.2829282666246,458.6073084999807,458.58426619996317,458.58505690004677,458.6073084999807,458.6073084999807,458.6073084999807,461.7241912999889,800,1,[3.116533499909565],[3.1165424999780953],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,65,1,4,space,0.783421800006181,None,300,1,[2.2120723999105394],[2.2120832999935374],4,1,65,4,461.7403876000317,,461.72444549994543,461.7403876000317,462.72409949998837,462.72409949998837,462.7407647999935,463.52526779996697,space,0.783421800006181,None,463.52590589993633,463.9411179666097,464.26243989996146,464.2440268000355,464.24467429996,464.26243989996146,464.26243989996146,464.26243989996146,466.4749160000356,300,1,[2.2120723999105394],[2.2120832999935374],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,66,2,4,space,1.624269700027071,None,590,1,[4.880482000065967],[4.8804901000112295],4,2,66,0,466.4917362999404,,466.4751900000265,466.4917362999404,467.4748628999805,467.4748628999805,467.49285050004255,469.10929029993713,space,1.624269700027071,None,469.1104508000426,469.2088121666495,469.52496900002006,469.50587140000425,469.5066492999904,469.52496900002006,469.52496900002006,469.52496900002006,474.4057960000355,590,1,[4.880482000065967],[4.8804901000112295],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,67,3,4,space,0.5761428000405431,None,550,1,[6.7719634000677615],[6.771980800083838],4,3,67,11,474.42142989998683,,474.4061068999581,474.42142989998683,475.4054457000457,475.4054457000457,475.4215841999976,475.9892198999878,space,0.5761428000405431,None,475.990008499939,476.6886274666215,477.004771500011,476.98380769998766,476.9849447000306,477.004771500011,477.004771500011,477.004771500011,483.7773279999383,550,1,[6.7719634000677615],[6.771980800083838],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,68,4,4,space,4.959374999976717,None,200,1,[5.669053200050257],[5.669068600051105],4,4,68,9,483.7924830999691,,483.7777596999658,483.7924830999691,484.77628959994763,484.77628959994763,484.79272379993927,489.7434820999624,space,4.959374999976717,None,489.74423419998493,489.84376136662127,490.15583750000224,490.1368462999817,490.1374105999712,490.15583750000224,490.15583750000224,490.15583750000224,495.8254503000062,200,1,[5.669053200050257],[5.669068600051105],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,69,5,4,space,0.6929130000062287,None,300,1,[4.324854700011201],[4.324868499999866],4,5,69,15,495.8400212000124,,495.8258356000297,495.8400212000124,496.8400305999676,496.8400305999676,496.8400305999676,497.54050919995643,space,0.6929130000062287,None,497.5410745999543,497.639951366644,497.94997509999666,497.9358494000044,497.9362425999716,497.94997509999666,497.94997509999666,497.94997509999666,502.2752695999807,300,1,[4.324854700011201],[4.324868499999866],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,70,6,4,space,0.32789130008313805,None,400,1,[2.7241463999962434],[2.724151600035839],4,6,70,14,502.29051229998004,,502.2755269999616,502.29051229998004,503.29042770003434,503.29042770003434,503.29042770003434,503.62422060000245,space,0.32789130008313805,None,503.6248029000126,504.3238761666619,504.6339676999487,504.6243494999362,504.6246918999823,504.6339676999487,504.6339676999487,504.6339676999487,507.35836529999506,400,1,[2.7241463999962434],[2.724151600035839],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,71,7,4,space,0.45578049996402115,None,560,1,[3.9291305999504402],[3.9291373000014573],4,7,71,5,507.37387110001873,,507.3585685000289,507.37387110001873,508.3739080999512,508.3739080999512,508.3739080999512,508.8409349999856,space,0.45578049996402115,None,508.8414480999345,509.54101406661016,509.8459609999554,509.8364510999527,509.83679740002844,509.8459609999554,509.8459609999554,509.8459609999554,513.7753873999463,560,1,[3.9291305999504402],[3.9291373000014573],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,72,8,4,space,0.33417210006155074,None,450,1,[4.307017599930987],[4.3070282000117],4,8,72,8,513.7913485999452,,513.7756028999574,513.7913485999452,514.7911191999447,514.7911191999447,514.7911191999447,515.141643299954,space,0.33417210006155074,None,515.1421542000026,515.841308266685,516.151809199946,516.140820199973,516.1411794000305,516.151809199946,516.151809199946,516.151809199946,520.4592416000087,450,1,[4.307017599930987],[4.3070282000117],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,73,9,4,space,0.2700906000100076,None,210,1,[6.814495099941269],[6.814505600021221],4,9,73,7,520.4747196999379,,520.4595363000408,520.4747196999379,521.4579699999886,521.4579699999886,521.4747266999912,521.7417411999777,space,0.2700906000100076,None,521.7425323999487,522.1415645667041,522.4447861999506,522.4345749999629,522.4349034000188,522.4447861999506,522.4447861999506,522.4447861999506,529.259628299973,210,1,[6.814495099941269],[6.814505600021221],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,74,10,4,space,0.5551122000906616,None,650,1,[2.4196941000409424],[2.4197006999747828],4,10,74,1,529.2748405999737,,529.2598375999369,529.2748405999737,530.2584780999459,530.2584780999459,530.2758215999929,530.8253642999334,space,0.5551122000906616,None,530.8259231999982,531.2250647666554,531.5396712999791,531.5286660999991,531.5291545999935,531.5396712999791,531.5396712999791,531.5396712999791,533.9596411000239,650,1,[2.4196941000409424],[2.4197006999747828],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
