cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,text.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
→,0.5,valid,right,330,0,33,right,1,0.32222560001537204,None,33,0,330,7,533.8965116000036,,,,,,,,,533.8821798000135,533.8965116000036,534.3798254000139,534.3798254000139,534.6798223000078,534.9801160999923,534.9801160999923,535.314543400018,right,1,0.32222560001537204,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,331,1,33,left,1,0.42284380001365207,None,33,1,331,6,535.3303598000202,,,,,,,,,535.3168632000161,535.3303598000202,535.830595700012,535.830595700012,536.1303594000055,536.4296909999975,536.4296909999975,536.8637740999984,left,1,0.42284380001365207,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,332,2,33,left,1,1.164895100024296,None,33,2,332,8,536.88025810002,,,,,,,,,536.8652907999931,536.88025810002,537.3634469000099,537.3634469000099,537.6630832999945,537.9629903000023,537.9629903000023,539.1310399000067,left,1,1.164895100024296,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,333,3,33,right,1,0.2815720000071451,None,33,3,333,3,539.1466281000176,,,,,,,,,539.1314516999992,539.1466281000176,539.6300791999965,539.6300791999965,539.9301483000163,540.2469505000045,540.2469505000045,540.5304029000108,right,1,0.2815720000071451,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,334,4,33,left,1,0.6051012999960221,None,33,4,334,4,540.546431099996,,,,,,,,,540.5327111000079,540.546431099996,541.0304232999915,541.0304232999915,541.3300463000196,541.6309198999952,541.6309198999952,542.2482981999929,left,1,0.6051012999960221,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,335,5,33,left,1,0.4048445999796968,None,33,5,335,5,542.2632391999941,,,,,,,,,542.2488558000186,542.2632391999941,542.7641795999953,542.7641795999953,543.0642112000205,543.3633440000121,543.3633440000121,543.7807304000016,left,1,0.4048445999796968,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,336,6,33,right,1,0.7096823999891058,None,33,6,336,2,543.79663170001,,,,,,,,,543.7825919000024,543.79663170001,544.2801346000051,544.2801346000051,544.5802429000032,544.8803001000197,544.8803001000197,545.5980826000159,right,1,0.7096823999891058,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,337,7,33,right,1,0.46314320000237785,None,33,7,337,0,545.6133758999931,,,,,,,,,545.5984947000106,545.6133758999931,546.1133883000002,546.1133883000002,546.397172500001,546.7132724999974,546.7132724999974,547.1804862999998,right,1,0.46314320000237785,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,338,8,33,left,1,0.3158370000019204,None,33,8,338,1,547.1970266000135,,,,,,,,,547.1827884000086,547.1970266000135,547.6799006999936,547.6799006999936,547.9805266000039,548.280031000002,548.280031000002,548.5981104999955,left,1,0.3158370000019204,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,339,9,33,right,1,1.2143992999917828,None,33,9,339,9,548.6142436999944,,,,,,,,,548.5984280999983,548.6142436999944,549.0970310000121,549.0970310000121,549.4135811000015,549.7136850999959,549.7136850999959,550.930674800009,right,1,1.2143992999917828,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,340,0,34,left,1,0.8869746999989729,None,34,0,340,8,550.9471187000163,,,,,,,,,550.9322375000047,550.9471187000163,551.4307192999986,551.4307192999986,551.7300538000127,552.0308626000187,552.0308626000187,552.9310802000109,left,1,0.8869746999989729,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,341,1,34,left,1,0.4689670999941882,None,34,1,341,4,552.9468725000042,,,,,,,,,552.933057599992,552.9468725000042,553.4305728000181,553.4305728000181,553.7300475999946,554.0305235999986,554.0305235999986,554.5140146000194,left,1,0.4689670999941882,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,342,2,34,left,1,0.4748375999915879,None,34,2,342,1,554.5302506000153,,,,,,,,,554.5145372000115,554.5302506000153,555.0141848000058,555.0141848000058,555.3134639000054,555.6135181999998,555.6135181999998,556.09761170001,left,1,0.4748375999915879,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,343,3,34,right,1,0.46031609998317435,None,34,3,343,3,556.1135481999954,,,,,,,,,556.0995433999924,556.1135481999954,556.5970154000097,556.5970154000097,556.8969839000201,557.1982740999956,557.1982740999956,557.6646925999958,right,1,0.46031609998317435,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,344,4,34,right,1,0.7165252000268083,None,34,4,344,7,557.6804733000172,,,,,,,,,557.6651923000172,557.6804733000172,558.1802051000122,558.1802051000122,558.4803484000149,558.780408599996,558.780408599996,559.5140954999952,right,1,0.7165252000268083,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,345,5,34,right,1,0.3859560000128113,None,34,5,345,2,559.5305515000073,,,,,,,,,559.5144381000136,559.5305515000073,560.0135177000193,560.0135177000193,560.3136704000062,560.6142603000044,560.6142603000044,561.0143123000162,right,1,0.3859560000128113,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,346,6,34,right,1,0.3986919999879319,None,34,6,346,0,561.0306339999952,,,,,,,,,561.0148318000138,561.0306339999952,561.5136405999947,561.5136405999947,561.814429799997,562.1142159000156,562.1142159000156,562.5140511000063,right,1,0.3986919999879319,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,347,7,34,right,1,1.5780063999991398,None,34,7,347,9,562.5307407999935,,,,,,,,,562.5156051999948,562.5307407999935,563.014723500004,563.014723500004,563.31422260002,563.6136612000118,563.6136612000118,565.1979741000105,right,1,1.5780063999991398,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,348,8,34,left,1,0.30124119998072274,None,34,8,348,6,565.2137980000116,,,,,,,,,565.1982902000018,565.2137980000116,565.6970893999969,565.6970893999969,565.9978311000159,566.2971593000111,566.2971593000111,566.6148682000057,left,1,0.30124119998072274,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,349,9,34,left,1,0.34652099999948405,None,34,9,349,5,566.6305501000024,,,,,,,,,566.6151835999917,566.6305501000024,567.1310727999953,567.1310727999953,567.4143194000062,567.7302157999948,567.7302157999948,568.08083240001,left,1,0.34652099999948405,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,350,0,35,left,1,0.5933073999767657,None,35,0,350,5,568.0970887000149,,,,,,,,,568.0811459000106,568.0970887000149,568.580667000002,568.580667000002,568.8812204000133,569.1803849000135,569.1803849000135,569.7808018999931,left,1,0.5933073999767657,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,351,1,35,right,1,0.9502615999954287,None,35,1,351,9,569.7971101000148,,,,,,,,,569.7813293999934,569.7971101000148,570.2802429000149,570.2802429000149,570.5813377000159,570.8805323000124,570.8805323000124,571.8319909000129,right,1,0.9502615999954287,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,352,2,35,right,1,0.41440520001924597,None,35,2,352,7,571.8474907999916,,,,,,,,,571.8342768000148,571.8474907999916,572.3474917999993,572.3474917999993,572.6480287000013,572.9473265999986,572.9473265999986,573.3641771000111,right,1,0.41440520001924597,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,353,3,35,left,1,0.6202115000050981,None,35,3,353,6,573.3808871000074,,,,,,,,,573.3660058999958,573.3808871000074,573.8639297000191,573.8639297000191,574.1637176999939,574.4642005999922,574.4642005999922,575.0981038000027,left,1,0.6202115000050981,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,354,4,35,right,1,0.5035242000012659,None,35,4,354,3,575.1142137999996,,,,,,,,,575.1001313000161,575.1142137999996,575.5972675000085,575.5972675000085,575.8977882000036,576.1969693000137,576.1969693000137,576.7143955999927,right,1,0.5035242000012659,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,355,5,35,left,1,0.8456511000113096,None,35,5,355,8,576.7305293999962,,,,,,,,,576.7149177000101,576.7305293999962,577.2144720999931,577.2144720999931,577.5147556000156,577.8141593000037,577.8141593000037,578.6648185999948,left,1,0.8456511000113096,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,356,6,35,left,1,0.7601657999912277,None,35,6,356,1,578.6805896000005,,,,,,,,,578.6666945000179,578.6805896000005,579.1649472000136,579.1649472000136,579.4643620999996,579.7641294999921,579.7641294999921,580.5311948000162,left,1,0.7601657999912277,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,357,7,35,right,1,0.4135394000040833,None,35,7,357,2,580.5477593000105,,,,,,,,,580.5339321999927,580.5477593000105,581.0315632999991,581.0315632999991,581.3307027000119,581.6312129000144,581.6312129000144,582.0487483000034,right,1,0.4135394000040833,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,358,8,35,left,1,1.197833600017475,None,35,8,358,4,582.0647263000137,,,,,,,,,582.0515431000094,582.0647263000137,582.5642098000098,582.5642098000098,582.8483661999926,583.1641188999929,583.1641188999929,584.3653668000188,left,1,1.197833600017475,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,359,9,35,right,1,0.6047885000007227,None,35,9,359,0,584.3804637000139,,,,,,,,,584.3675942000118,584.3804637000139,584.8641301000025,584.8641301000025,585.1808553000155,585.4641435999947,585.4641435999947,586.0812274999917,right,1,0.6047885000007227,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,360,0,36,left,1,0.49109599998337217,None,36,0,360,5,586.0976227000065,,,,,,,,,586.0835627000197,586.0976227000065,586.5808875999937,586.5808875999937,586.8811181000201,587.181092999992,587.181092999992,587.6813780000084,left,1,0.49109599998337217,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,361,1,36,left,1,0.4870371000142768,None,36,1,361,1,587.6979078000004,,,,,,,,,587.6818331000104,587.6979078000004,588.1807554000115,588.1807554000115,588.4808571000176,588.7808126000164,588.7808126000164,589.2813691000047,left,1,0.4870371000142768,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,362,2,36,right,1,0.38767349999397993,None,36,2,362,2,589.2974844000128,,,,,,,,,589.283952800004,589.2974844000128,589.7812197000021,589.7812197000021,590.0808381999959,590.3807241000177,590.3807241000177,590.7819470000104,right,1,0.38767349999397993,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,363,3,36,right,1,0.6150632000062615,None,36,3,363,3,590.7985791999963,,,,,,,,,590.7822926999943,590.7985791999963,591.2810518000042,591.2810518000042,591.5975517000188,591.8811720999947,591.8811720999947,592.4978354000195,right,1,0.6150632000062615,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,364,4,36,left,1,0.32817910000449046,None,36,4,364,4,592.5141838999989,,,,,,,,,592.499498899997,592.5141838999989,592.9981072999944,592.9981072999944,593.2979165000143,593.5980229999986,593.5980229999986,593.9325452000194,left,1,0.32817910000449046,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,365,5,36,right,1,0.37024460002430715,None,36,5,365,7,593.947890600015,,,,,,,,,593.9347613000136,593.947890600015,594.4476024000032,594.4476024000032,594.7475324000116,595.0473372999986,595.0473372999986,595.4314309000038,right,1,0.37024460002430715,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,366,6,36,left,1,0.839773099985905,None,36,6,366,6,595.4474722000014,,,,,,,,,595.4335467000201,595.4474722000014,595.9308184999973,595.9308184999973,596.2322378999961,596.5316689000174,596.5316689000174,597.3816003999964,left,1,0.839773099985905,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,367,7,36,right,1,1.04854059999343,None,36,7,367,9,597.3986131999991,,,,,,,,,597.3819776000164,597.3986131999991,597.8807880000095,597.8807880000095,598.1807247000106,598.4814025000087,598.4814025000087,599.5326788999955,right,1,1.04854059999343,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,368,8,36,left,1,1.0880397000000812,None,36,8,368,8,599.5475872000097,,,,,,,,,599.5356178999937,599.5475872000097,600.0479982999968,600.0479982999968,600.3478296000103,600.647563400009,600.647563400009,601.7493424999993,left,1,1.0880397000000812,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,369,9,36,right,1,0.381610600015847,None,36,9,369,0,601.7643947000033,,,,,,,,,601.749675900006,601.7643947000033,602.2646882999979,602.2646882999979,602.5645866999985,602.8476449000009,602.8476449000009,603.2314199999964,right,1,0.381610600015847,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,370,0,37,right,1,0.3586063999973703,None,37,0,370,7,603.2476261999982,,,,,,,,,603.2317363000184,603.2476261999982,603.7314771999954,603.7314771999954,604.0310720000125,604.3311351000157,604.3311351000157,604.6986112000013,right,1,0.3586063999973703,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,371,1,37,left,1,0.44364099999074824,None,37,1,371,1,604.7143783000065,,,,,,,,,604.7007877000142,604.7143783000065,605.1978481000115,605.1978481000115,605.4981177000154,605.7984339999966,605.7984339999966,606.2484803000116,left,1,0.44364099999074824,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,372,2,37,left,1,0.689933799993014,None,37,2,372,6,606.2640533999947,,,,,,,,,606.2489202000143,606.2640533999947,606.7480920999951,606.7480920999951,607.0480089000193,607.3489585999923,607.3489585999923,608.0494085999962,left,1,0.689933799993014,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,373,3,37,right,1,0.4495085999951698,None,37,3,373,3,608.0648577999964,,,,,,,,,608.0510436000186,608.0648577999964,608.5648053000041,608.5648053000041,608.8657970000058,609.1644259000022,609.1644259000022,609.6153003000072,right,1,0.4495085999951698,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,374,4,37,left,1,0.37401260001934133,None,37,4,374,4,609.6311943000183,,,,,,,,,609.6173193000141,609.6311943000183,610.1153722000017,610.1153722000017,610.4149450999976,610.7147024000005,610.7147024000005,611.099421699997,left,1,0.37401260001934133,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,375,5,37,left,1,0.5348199000000022,None,37,5,375,5,611.1146332999924,,,,,,,,,611.0999298999959,611.1146332999924,611.6146076000005,611.6146076000005,611.8979495000094,612.1987698000157,612.1987698000157,612.7481461999996,left,1,0.5348199000000022,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,376,6,37,left,1,1.1012045000097714,None,37,6,376,8,612.764613700012,,,,,,,,,612.7498401000048,612.764613700012,613.2481527999917,613.2481527999917,613.5480867000006,613.8484715000086,613.8484715000086,614.9653626999934,left,1,1.1012045000097714,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,377,7,37,right,1,0.4710989000159316,None,37,7,377,0,614.9814725000178,,,,,,,,,614.965873100009,614.9814725000178,615.464756500005,615.464756500005,615.764723500004,616.0647162999958,616.0647162999958,616.5490952999971,right,1,0.4710989000159316,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,378,8,37,right,1,0.37041560001671314,None,37,8,378,2,616.5649950999941,,,,,,,,,616.5496947999927,616.5649950999941,617.064907699998,617.064907699998,617.349005600001,617.665089200018,617.665089200018,618.049268600007,right,1,0.37041560001671314,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,379,9,37,right,1,1.048385700007202,None,37,9,379,9,618.064727399993,,,,,,,,,618.051286700007,618.064727399993,618.5647037000163,618.5647037000163,618.8650544999982,619.164637800015,619.164637800015,620.2152522999968,right,1,1.048385700007202,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,380,0,38,right,1,1.0033141000021715,None,38,0,380,3,620.2312730000122,,,,,,,,,620.217246300017,620.2312730000122,620.7146453000023,620.7146453000023,621.0149054999929,621.314717900008,621.314717900008,622.3320562000154,right,1,1.0033141000021715,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,381,1,38,right,1,0.5864717999938875,None,38,1,381,2,622.3479617999983,,,,,,,,,622.3325665000011,622.3479617999983,622.8322820000176,622.8322820000176,623.1324996000039,623.4315397000173,623.4315397000173,624.032125400001,right,1,0.5864717999938875,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,382,2,38,right,1,1.0099286999902688,None,38,2,382,9,624.0482857000025,,,,,,,,,624.0339965000167,624.0482857000025,624.531372700003,624.531372700003,624.8313438000041,625.1316306999943,625.1316306999943,626.1485046000162,right,1,1.0099286999902688,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,383,3,38,left,1,0.6612159000069369,None,38,3,383,1,626.1656200000143,,,,,,,,,626.1488566000189,626.1656200000143,626.6484419000044,626.6484419000044,626.9487551000202,627.2481626000081,627.2481626000081,627.9152124999964,left,1,0.6612159000069369,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,384,4,38,right,1,0.5911686999897938,None,38,4,384,0,627.9325461999979,,,,,,,,,627.9171781000041,627.9325461999979,628.4155061000201,628.4155061000201,628.7165191000095,629.0156625999953,629.0156625999953,629.6156130000018,right,1,0.5911686999897938,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,385,5,38,left,1,0.3573229000030551,None,38,5,385,4,629.6316389999993,,,,,,,,,629.61715190002,629.6316389999993,630.1320711000008,630.1320711000008,630.4151242999942,630.71490240001,630.71490240001,631.0824039000145,left,1,0.3573229000030551,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,386,6,38,left,1,0.3609393000078853,None,38,6,386,5,631.0984059000039,,,,,,,,,631.0828394000127,631.0984059000039,631.5816047000117,631.5816047000117,631.8815937000036,632.1817104000074,632.1817104000074,632.5493409000046,left,1,0.3609393000078853,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,387,7,38,right,1,0.5112658999860287,None,38,7,387,7,632.5654827000108,,,,,,,,,632.5512914000137,632.5654827000108,633.0485985999985,633.0485985999985,633.3650720000151,633.6488736000028,633.6488736000028,634.1657310000155,right,1,0.5112658999860287,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,388,8,38,left,1,0.6825356000044849,None,38,8,388,6,634.1822249999968,,,,,,,,,634.1673068999953,634.1822249999968,634.6648329000163,634.6648329000163,634.9650659000035,635.2651889999979,635.2651889999979,635.9486229000031,left,1,0.6825356000044849,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,389,9,38,left,1,1.3333436999819241,None,38,9,389,8,635.9650264999946,,,,,,,,,635.9505293999973,635.9650264999946,636.4483569000149,636.4483569000149,636.7487892000063,637.0484201000072,637.0484201000072,638.3993734999967,left,1,1.3333436999819241,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,390,0,39,right,1,1.026119199988898,None,39,0,390,9,638.4150539000111,,,,,,,,,638.4011969999992,638.4150539000111,638.8985301000066,638.8985301000066,639.1985161000048,639.5156379000109,639.5156379000109,640.5490020000143,right,1,1.026119199988898,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,391,1,39,left,1,0.5790905999892857,None,39,1,391,1,640.5650314000086,,,,,,,,,640.5493246999977,640.5650314000086,641.049330400012,641.049330400012,641.3485229999933,641.6485145000042,641.6485145000042,642.232284800004,left,1,0.5790905999892857,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,392,2,39,right,1,0.312942100019427,None,39,2,392,0,642.2483459000068,,,,,,,,,642.2347922000044,642.2483459000068,642.733023000008,642.733023000008,643.0317675000115,643.3316774000123,643.3316774000123,643.6498136000009,right,1,0.312942100019427,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,393,3,39,right,1,0.3281587999954354,None,39,3,393,2,643.665044399997,,,,,,,,,643.6503281000187,643.665044399997,644.1652226000151,644.1652226000151,644.4654427000205,644.7490082000149,644.7490082000149,645.0832913000195,right,1,0.3281587999954354,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,394,4,39,right,1,0.2668264999811072,None,39,4,394,7,645.0991571000195,,,,,,,,,645.0836240999924,645.0991571000195,645.5987284000148,645.5987284000148,645.8985086000175,646.1984664000047,646.1984664000047,646.466674299998,right,1,0.2668264999811072,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,395,5,39,left,1,0.334628500015242,None,39,5,395,4,646.4820278999978,,,,,,,,,646.4684798000089,646.4820278999978,646.9651585000101,646.9651585000101,647.2653131000116,647.5818767000164,647.5818767000164,647.9323950000107,left,1,0.334628500015242,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,396,6,39,left,1,0.37532640001154505,None,39,6,396,6,647.9489852999977,,,,,,,,,647.9328575000109,647.9489852999977,648.4326999000041,648.4326999000041,648.732506100001,649.0320075000054,649.0320075000054,649.4156705000205,left,1,0.37532640001154505,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
