thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
167,0,167,[np.float64(0.3675925925925926)],[np.float64(-0.012962962962962963)],[1],[0],[0],[2.8087191999984498],['target'],167,0,167,0,402.4841723999998,,10,402.46622469999966,402.4841723999998,402.4841723999998,0.031790700000783545,405.27502900000036,[np.float64(0.3675925925925926)],[np.float64(-0.012962962962962963)],[1],[0],[0],[2.8087191999984498],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
168,0,168,[np.float64(-0.4601851851851852)],[np.float64(-0.175)],[1],[0],[0],[2.1024257999997644],['target'],168,0,168,0,405.3032254999998,,5,405.2905418999999,405.3032254999998,405.3032254999998,0.015363200000138022,407.3930526000004,[np.float64(-0.4601851851851852)],[np.float64(-0.175)],[1],[0],[0],[2.1024257999997644],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
169,0,169,[np.float64(0.012037037037037037)],[np.float64(-0.3685185185185185)],[1],[0],[0],[1.900560800000676],['target'],169,0,169,0,407.4215487999991,,5,407.40812390000065,407.4215487999991,407.4215487999991,0.014949599999454222,409.3087708999992,[np.float64(0.012037037037037037)],[np.float64(-0.3685185185185185)],[1],[0],[0],[1.900560800000676],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
170,0,170,[np.float64(0.35462962962962963)],[np.float64(0.1037037037037037)],[1],[0],[0],[2.478789600001619],['target'],170,0,170,0,409.35655339999903,,10,409.3383902000005,409.35655339999903,409.35655339999903,0.02949310000076366,411.81727150000006,[np.float64(0.35462962962962963)],[np.float64(0.1037037037037037)],[1],[0],[0],[2.478789600001619],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
171,0,171,[np.float64(0.3592592592592593)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.5687209000006987],['target'],171,0,171,0,411.84899889999906,,5,411.8335635000003,411.84899889999906,411.84899889999906,0.01613050000014482,413.40236580000055,[np.float64(0.3592592592592593)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.5687209000006987],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
172,0,172,[np.float64(0.42685185185185187)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.9224942000000738],['target'],172,0,172,0,413.45472829999926,,10,413.43712980000055,413.45472829999926,413.45472829999926,0.03464399999938905,415.35970929999894,[np.float64(0.42685185185185187)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.9224942000000738],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
173,0,173,[np.float64(-0.08611111111111111)],[np.float64(0.025)],[1],[0],[0],[2.0813584999996237],['target'],173,0,173,0,415.40645380000024,,10,415.3878511999992,415.40645380000024,415.40645380000024,0.027985099999568774,417.4693000999996,[np.float64(-0.08611111111111111)],[np.float64(0.025)],[1],[0],[0],[2.0813584999996237],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
174,0,174,[np.float64(0.3435185185185185)],[np.float64(0.125)],[1],[0],[0],[1.944344399998954],['target'],174,0,174,0,417.5174313000007,,10,417.4991604000006,417.5174313000007,417.5174313000007,0.029702499999984866,419.44358979999924,[np.float64(0.3435185185185185)],[np.float64(0.125)],[1],[0],[0],[1.944344399998954],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
175,0,175,[np.float64(0.07962962962962963)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.5121087999996234],['target'],175,0,175,0,419.4898247000001,,10,419.4729093999995,419.4898247000001,419.4898247000001,0.02916200000072422,420.9852379999993,[np.float64(0.07962962962962963)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.5121087999996234],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
176,0,176,[np.float64(-0.3648148148148148)],[np.float64(0.36203703703703705)],[1],[0],[0],[1.9968078000001697],['target'],176,0,176,0,421.0305033000004,,10,421.01381779999974,421.0305033000004,421.0305033000004,0.028420900000128313,423.0107145999991,[np.float64(-0.3648148148148148)],[np.float64(0.36203703703703705)],[1],[0],[0],[1.9968078000001697],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
177,0,177,[np.float64(-0.22777777777777777)],[np.float64(-0.09259259259259259)],[1],[0],[0],[2.8291540000009263],['target'],177,0,177,0,423.0565401999993,,10,423.0394446999999,423.0565401999993,423.0565401999993,0.028551499999593943,425.8686897000007,[np.float64(-0.22777777777777777)],[np.float64(-0.09259259259259259)],[1],[0],[0],[2.8291540000009263],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
178,0,178,[np.float64(0.3425925925925926)],[np.float64(-0.07962962962962963)],[1],[0],[0],[1.7028035999992426],['target'],178,0,178,0,425.900230199999,,5,425.88531990000047,425.900230199999,425.900230199999,0.016468699999677483,427.5881843999996,[np.float64(0.3425925925925926)],[np.float64(-0.07962962962962963)],[1],[0],[0],[1.7028035999992426],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
179,0,179,[np.float64(-0.13703703703703704)],[np.float64(-0.03611111111111111)],[1],[0],[0],[2.018300300000192],['target'],179,0,179,0,427.6255567999997,,10,427.61015529999895,427.6255567999997,427.6255567999997,0.02186500000061642,429.62855409999975,[np.float64(-0.13703703703703704)],[np.float64(-0.03611111111111111)],[1],[0],[0],[2.018300300000192],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
180,0,180,[np.float64(-0.1962962962962963)],[np.float64(-0.18518518518518517)],[1],[0],[0],[1.7012778999996954],['target'],180,0,180,0,429.6585809999997,,5,429.64448730000004,429.6585809999997,429.6585809999997,0.01574629999959143,431.3458472000002,[np.float64(-0.1962962962962963)],[np.float64(-0.18518518518518517)],[1],[0],[0],[1.7012778999996954],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
181,0,181,[np.float64(-0.11203703703703703)],[np.float64(0.20277777777777778)],[1],[0],[0],[1.4433748999999807],['target'],181,0,181,0,431.3941952999994,,10,431.37715500000013,431.3941952999994,431.3941952999994,0.031187600001430837,432.82061500000054,[np.float64(-0.11203703703703703)],[np.float64(0.20277777777777778)],[1],[0],[0],[1.4433748999999807],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
182,0,182,[np.float64(-0.33240740740740743)],[np.float64(0.43425925925925923)],[1],[0],[0],[1.7012572000003274],['target'],182,0,182,0,432.85216349999973,,5,432.8385137000005,432.85216349999973,432.85216349999973,0.01773940000020957,434.5398764999991,[np.float64(-0.33240740740740743)],[np.float64(0.43425925925925923)],[1],[0],[0],[1.7012572000003274],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
183,0,183,[np.float64(-0.003703703703703704)],[np.float64(0.22685185185185186)],[1],[0],[0],[1.4608453000000736],['target'],183,0,183,0,434.58781610000005,,10,434.57062159999987,434.58781610000005,434.58781610000005,0.030602699998780736,436.03155069999957,[np.float64(-0.003703703703703704)],[np.float64(0.22685185185185186)],[1],[0],[0],[1.4608453000000736],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
184,0,184,[np.float64(0.1259259259259259)],[np.float64(-0.29444444444444445)],[1],[0],[0],[1.9592580999997153],['target'],184,0,184,0,436.0805784000004,,10,436.0624802000002,436.0805784000004,436.0805784000004,0.030770199999096803,438.02181759999985,[np.float64(0.1259259259259259)],[np.float64(-0.29444444444444445)],[1],[0],[0],[1.9592580999997153],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
185,0,185,[np.float64(0.22314814814814815)],[np.float64(0.16944444444444445)],[1],[0],[0],[3.280167299999448],['target'],185,0,185,0,438.0678953000006,,10,438.05101660000037,438.0678953000006,438.0678953000006,0.029029799999989336,441.3312686999998,[np.float64(0.22314814814814815)],[np.float64(0.16944444444444445)],[1],[0],[0],[3.280167299999448],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
186,0,186,[np.float64(0.4203703703703704)],[np.float64(-0.42685185185185187)],[1],[0],[0],[2.2685240999999223],['target'],186,0,186,0,441.36122219999925,,5,441.3474649999989,441.36122219999925,441.36122219999925,0.016034899999795016,443.616091599999,[np.float64(0.4203703703703704)],[np.float64(-0.42685185185185187)],[1],[0],[0],[2.2685240999999223],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
187,0,187,[np.float64(0.11574074074074074)],[np.float64(0.04537037037037037)],[1],[0],[0],[2.3635940000003757],['target'],187,0,187,0,443.66134520000014,,10,443.64398710000023,443.66134520000014,443.66134520000014,0.027730699999665376,446.0076685999993,[np.float64(0.11574074074074074)],[np.float64(0.04537037037037037)],[1],[0],[0],[2.3635940000003757],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
188,0,188,[np.float64(0.13796296296296295)],[np.float64(0.13703703703703704)],[1],[0],[0],[1.731160600000294],['target'],188,0,188,0,446.05266709999887,,10,446.0352497999993,446.05266709999887,446.05266709999887,0.027419499998359242,447.76651649999985,[np.float64(0.13796296296296295)],[np.float64(0.13703703703703704)],[1],[0],[0],[1.731160600000294],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
189,0,189,[np.float64(-0.4935185185185185)],[np.float64(-0.007407407407407408)],[1],[0],[0],[3.444129999999859],['target'],189,0,189,0,447.81363039999997,,10,447.79559080000035,447.81363039999997,447.81363039999997,0.02865919999931066,451.23980440000014,[np.float64(-0.4935185185185185)],[np.float64(-0.007407407407407408)],[1],[0],[0],[3.444129999999859],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
190,0,190,[np.float64(0.31203703703703706)],[np.float64(0.35462962962962963)],[1],[0],[0],[2.6185289999993984],['target'],190,0,190,0,451.27009519999956,,5,451.2558203999997,451.27009519999956,451.27009519999956,0.01585960000011255,453.87442869999904,[np.float64(0.31203703703703706)],[np.float64(0.35462962962962963)],[1],[0],[0],[2.6185289999993984],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
191,0,191,[np.float64(0.08611111111111111)],[np.float64(-0.2101851851851852)],[1],[0],[0],[2.2434912999997323],['target'],191,0,191,0,453.9203097999998,,10,453.90367630000037,453.9203097999998,453.9203097999998,0.029127600000720122,456.1472460999994,[np.float64(0.08611111111111111)],[np.float64(-0.2101851851851852)],[1],[0],[0],[2.2434912999997323],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
192,0,192,[np.float64(-0.16574074074074074)],[np.float64(-0.3055555555555556)],[1],[0],[0],[2.0509210000000166],['target'],192,0,192,0,456.1762528999989,,5,456.16453379999984,456.1762528999989,456.1762528999989,0.017023999998855288,458.21554339999966,[np.float64(-0.16574074074074074)],[np.float64(-0.3055555555555556)],[1],[0],[0],[2.0509210000000166],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
193,0,193,[np.float64(-0.16111111111111112)],[np.float64(-0.14351851851851852)],[1],[0],[0],[1.2605935000010504],['target'],193,0,193,0,458.2643824000006,,10,458.246873099999,458.2643824000006,458.2643824000006,0.031091900000319583,459.5075514,[np.float64(-0.16111111111111112)],[np.float64(-0.14351851851851852)],[1],[0],[0],[1.2605935000010504],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
194,0,194,[np.float64(-0.225)],[np.float64(-0.032407407407407406)],[1],[0],[0],[1.2437346000006073],['target'],194,0,194,0,459.557131399999,,10,459.5384032999991,459.557131399999,459.557131399999,0.030689799999890965,460.78225419999944,[np.float64(-0.225)],[np.float64(-0.032407407407407406)],[1],[0],[0],[1.2437346000006073],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
195,0,195,[np.float64(0.0712962962962963)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.810642700000244],['target'],195,0,195,0,460.83061970000017,,10,460.8130538000005,460.83061970000017,460.83061970000017,0.03060150000055728,462.6237772000004,[np.float64(0.0712962962962963)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.810642700000244],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
196,0,196,[np.float64(-0.06111111111111111)],[np.float64(-0.2574074074074074)],[1],[0],[0],[4.401428799999849],['target'],196,0,196,0,462.65450950000013,,5,462.6399359999996,462.65450950000013,462.65450950000013,0.016001799998775823,467.0414492,[np.float64(-0.06111111111111111)],[np.float64(-0.2574074074074074)],[1],[0],[0],[4.401428799999849],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
197,0,197,[np.float64(-0.058333333333333334)],[np.float64(0.04537037037037037)],[1],[0],[0],[1.2438161000009131],['target'],197,0,197,0,467.0886324000003,,10,467.0716391999995,467.0886324000003,467.0886324000003,0.030058099999223487,468.3155394000005,[np.float64(-0.058333333333333334)],[np.float64(0.04537037037037037)],[1],[0],[0],[1.2438161000009131],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
198,0,198,[np.float64(-0.13055555555555556)],[np.float64(0.29444444444444445)],[1],[0],[0],[2.2679580000003625],['target'],198,0,198,0,468.3459323999996,,5,468.33174549999967,468.3459323999996,468.3459323999996,0.016058900000643916,470.5997929999994,[np.float64(-0.13055555555555556)],[np.float64(0.29444444444444445)],[1],[0],[0],[2.2679580000003625],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
199,0,199,[np.float64(-0.19814814814814816)],[np.float64(-0.3675925925925926)],[1],[0],[0],[2.317813699999533],['target'],199,0,199,0,470.6286691000005,,5,470.61500370000067,470.6286691000005,470.6286691000005,0.015083500000400818,472.932902999999,[np.float64(-0.19814814814814816)],[np.float64(-0.3675925925925926)],[1],[0],[0],[2.317813699999533],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
