cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,text.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
←,-0.5,valid,left,141,1,14,left,1,0.6763420999923255,None,14,1,141,5,259.92598539999744,,,,,,,,,259.9121821000008,259.92598539999744,260.4099831000058,260.4099831000058,260.7091461999953,261.0092852999951,261.0092852999951,261.6933005000028,left,1,0.6763420999923255,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,142,2,14,right,1,1.4389607999910368,None,14,2,142,9,261.70939350000117,,,,,,,,,261.6938949000032,261.70939350000117,262.20937749999575,262.20937749999575,262.49304600000323,262.79279989999486,262.79279989999486,264.2426814000064,right,1,1.4389607999910368,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,143,3,14,right,1,0.26201570000557695,None,14,3,143,3,264.2589938000019,,,,,,,,,264.2452028999978,264.2589938000019,264.7422785999952,264.7422785999952,265.0412737000006,265.3426210000034,265.3426210000034,265.6095881999936,right,1,0.26201570000557695,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,144,4,14,right,1,0.3103491999936523,None,14,4,144,2,265.6254356999998,,,,,,,,,265.61010580000584,265.6254356999998,266.1092323000048,266.1092323000048,266.4096936999995,266.7095577,266.7095577,267.02530470000056,right,1,0.3103491999936523,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,145,5,14,right,1,0.3831357999879401,None,14,5,145,0,267.04131050000433,,,,,,,,,267.0257585999934,267.04131050000433,267.5264344000025,267.5264344000025,267.825287700005,268.12583600000653,268.12583600000653,268.5254355999932,right,1,0.3831357999879401,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,146,6,14,left,1,0.3285385000053793,None,14,6,146,1,268.54124449999654,,,,,,,,,268.52784369999426,268.54124449999654,269.0261601999955,269.0261601999955,269.32663710000634,269.62503670000297,269.62503670000297,269.95957839999755,left,1,0.3285385000053793,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,147,7,14,right,1,0.709701200001291,None,14,7,147,7,269.975818299994,,,,,,,,,269.96175109999604,269.975818299994,270.4588720000029,270.4588720000029,270.7584091000026,271.06021739999414,271.06021739999414,271.77494509999815,right,1,0.709701200001291,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,148,8,14,left,1,0.4680724000063492,None,14,8,148,4,271.7913575999992,,,,,,,,,271.7772794000048,271.7913575999992,272.2761974000023,272.2761974000023,272.57549149999977,272.8772917000024,272.8772917000024,273.35884289999376,left,1,0.4680724000063492,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,149,9,14,left,1,0.44590820001030806,None,14,9,149,6,273.3755028000014,,,,,,,,,273.35931189999974,273.3755028000014,273.859606500002,273.859606500002,274.15922729999875,274.4589500000002,274.4589500000002,274.90902550000465,left,1,0.44590820001030806,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,150,0,15,right,1,0.473596700001508,None,15,0,150,0,274.9252020999993,,,,,,,,,274.91127149999375,274.9252020999993,275.41012270000647,275.41012270000647,275.7098182000045,276.0090330999956,276.0090330999956,276.4926475999964,right,1,0.473596700001508,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,151,1,15,left,1,0.35235099999408703,None,15,1,151,5,276.50918850000016,,,,,,,,,276.4951504000055,276.50918850000016,276.99317729999893,276.99317729999893,277.29291390000435,277.5925661999936,277.5925661999936,277.9595354000048,left,1,0.35235099999408703,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,152,2,15,left,1,0.3211165000102483,None,15,2,152,6,277.9762757999997,,,,,,,,,277.9599870999955,277.9762757999997,278.4598534999968,278.4598534999968,278.76001410000026,279.058700900001,279.058700900001,279.39316570000665,left,1,0.3211165000102483,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,153,3,15,right,1,0.7520406999974512,None,15,3,153,3,279.4084942000045,,,,,,,,,279.395483100001,279.4084942000045,279.89349930000026,279.89349930000026,280.19337209999503,280.49323279999953,280.49323279999953,281.2597214999987,right,1,0.7520406999974512,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,154,4,15,right,1,0.40559639999992214,None,15,4,154,2,281.276497800005,,,,,,,,,281.26044670000556,281.276497800005,281.76039460000175,281.76039460000175,282.0589942999941,282.3764557999966,282.3764557999966,282.7933273999952,right,1,0.40559639999992214,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,155,5,15,left,1,0.8529691000003368,None,15,5,155,4,282.8095917000028,,,,,,,,,282.7955920999957,282.8095917000028,283.2933542999963,283.2933542999963,283.59342040000774,283.9100952000008,283.9100952000008,284.7757937999995,left,1,0.8529691000003368,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,156,6,15,left,1,1.8765408000035677,None,15,6,156,8,284.79255820000253,,,,,,,,,284.7780591000046,284.79255820000253,285.27629819999856,285.27629819999856,285.5764305000048,285.8749592999957,285.8749592999957,287.75912750000134,left,1,1.8765408000035677,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,157,7,15,right,1,0.3998676999908639,None,15,7,157,7,287.7764152000018,,,,,,,,,287.7595857999986,287.7764152000018,288.2589619000064,288.2589619000064,288.5598506999959,288.859947200006,288.859947200006,289.27648939999926,right,1,0.3998676999908639,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,158,8,15,right,1,1.47640980000142,None,15,8,158,9,289.293073599998,,,,,,,,,289.2786508999998,289.293073599998,289.77796829999716,289.77796829999716,290.07624759999453,290.3764078999957,290.3764078999957,291.86091679999663,right,1,1.47640980000142,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,159,9,15,left,1,0.4089306000096258,None,15,9,159,1,291.8751098000066,,,,,,,,,291.8614524000004,291.8751098000066,292.3767960999976,292.3767960999976,292.67509849999624,292.9770133999991,292.9770133999991,293.3942207999935,left,1,0.4089306000096258,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,160,0,16,left,1,0.46897570000146516,None,16,0,160,5,293.40844769999967,,,,,,,,,293.3947390999965,293.40844769999967,293.89308280000114,293.89308280000114,294.1924238000065,294.4935763999965,294.4935763999965,294.9770314000052,left,1,0.46897570000146516,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,161,1,16,left,1,0.5636164000025019,None,16,1,161,4,294.9930953000003,,,,,,,,,294.9775088000024,294.9930953000003,295.47684230000596,295.47684230000596,295.7769824999996,296.0773205000005,296.0773205000005,296.64313130000664,left,1,0.5636164000025019,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,162,2,16,left,1,1.4508128000015859,None,16,2,162,8,296.6605259000062,,,,,,,,,296.6457056999934,296.6605259000062,297.14306220000435,297.14306220000435,297.4427161000058,297.7433136000036,297.7433136000036,299.2095103000029,left,1,1.4508128000015859,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,163,3,16,right,1,1.7181391999911284,None,16,3,163,9,299.2264690000011,,,,,,,,,299.21211789999506,299.2264690000011,299.7099034999992,299.7099034999992,300.0104105000064,300.30960259999847,300.30960259999847,302.0424289000075,right,1,1.7181391999911284,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,164,4,16,left,1,0.3037211000046227,None,16,4,164,1,302.0600734000036,,,,,,,,,302.04297589999624,302.0600734000036,302.54317429999355,302.54317429999355,302.84310820000246,303.143708699994,303.143708699994,303.46016669999517,left,1,0.3037211000046227,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,165,5,16,right,1,0.5423034999985248,None,16,5,165,7,303.47688040000503,,,,,,,,,303.46246059999976,303.47688040000503,303.9602201999951,303.9602201999951,304.26010569999926,304.56043139999383,304.56043139999383,305.1108260000037,right,1,0.5423034999985248,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,166,6,16,right,1,0.23591319999832194,None,16,6,166,0,305.12601589999394,,,,,,,,,305.11160410000593,305.12601589999394,305.60918860000675,305.60918860000675,305.9104959999968,306.2108365000022,306.2108365000022,306.46044179999444,right,1,0.23591319999832194,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,167,7,16,right,1,0.5388463999988744,None,16,7,167,2,306.47662830000627,,,,,,,,,306.4608944000065,306.47662830000627,306.95997989999887,306.95997989999887,307.2604554999998,307.5604878000013,307.5604878000013,308.11119619999954,right,1,0.5388463999988744,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,168,8,16,right,1,0.36369130000821315,None,16,8,168,3,308.1260135000048,,,,,,,,,308.11172369999986,308.1260135000048,308.610365600005,308.610365600005,308.9255623000063,309.21042259999376,309.21042259999376,309.57642929999565,right,1,0.36369130000821315,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,169,9,16,left,1,0.37108789999911096,None,16,9,169,6,309.5920788000076,,,,,,,,,309.5789489000017,309.5920788000076,310.0766753000062,310.0766753000062,310.3771043000015,310.6767198000016,310.6767198000016,311.06024920000345,left,1,0.37108789999911096,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,170,0,17,right,1,0.45331609999993816,None,17,0,170,3,311.0771126000036,,,,,,,,,311.0624622000032,311.0771126000036,311.576787900005,311.576787900005,311.86059399999795,312.1604471000028,312.1604471000028,312.628326200007,right,1,0.45331609999993816,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,171,1,17,right,1,0.26866759998665657,None,17,1,171,7,312.64206600000034,,,,,,,,,312.6290330000047,312.64206600000034,313.143819799996,313.143819799996,313.42689610000525,313.7421458000026,313.7421458000026,314.0266821999976,right,1,0.26866759998665657,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,172,2,17,left,1,0.33010200000717305,None,17,2,172,5,314.0434130000067,,,,,,,,,314.02924590000475,314.0434130000067,314.5260707999987,314.5260707999987,314.82718779999414,315.1269726000028,315.1269726000028,315.4607701000059,left,1,0.33010200000717305,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,173,3,17,left,1,0.2938608000113163,None,17,3,173,1,315.47605149999436,,,,,,,,,315.46122329999343,315.47605149999436,315.9769579999993,315.9769579999993,316.2770829000074,316.5605152000062,316.5605152000062,316.86003470000287,left,1,0.2938608000113163,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,174,4,17,left,1,1.6823183000087738,None,17,4,174,8,316.875446200007,,,,,,,,,316.8622542999947,316.875446200007,317.3604276999977,317.3604276999977,317.6602964000049,317.9773509999941,317.9773509999941,319.67617570000584,left,1,1.6823183000087738,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,175,5,17,right,1,1.6647382999944966,None,17,5,175,9,319.6918682999967,,,,,,,,,319.6795082000026,319.6918682999967,320.17694000000483,320.17694000000483,320.47742429999926,320.7763358999946,320.7763358999946,322.4433435999963,right,1,1.6647382999944966,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,176,6,17,left,1,0.4326262999966275,None,17,6,176,4,322.45952099999704,,,,,,,,,322.44380439999804,322.45952099999704,322.9431615000067,322.9431615000067,323.2440467999986,323.5440774000017,323.5440774000017,323.99387350000325,left,1,0.4326262999966275,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,177,7,17,right,1,0.2961136000085389,None,17,7,177,0,324.0101491999958,,,,,,,,,323.99679210000613,324.0101491999958,324.492058799995,324.492058799995,324.7941327000008,325.0940058999986,325.0940058999986,325.3931733000063,right,1,0.2961136000085389,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,178,8,17,left,1,0.40274639999552164,None,17,8,178,6,325.40965820000565,,,,,,,,,325.39545749999525,325.40965820000565,325.8939585000044,325.8939585000044,326.1938181000005,326.49237740000535,326.49237740000535,326.9104163000011,left,1,0.40274639999552164,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,179,9,17,right,1,0.25154730000940617,None,17,9,179,2,326.92573370000173,,,,,,,,,326.91288659999555,326.92573370000173,327.4108156000002,327.4108156000002,327.7104481999995,328.0096287000051,328.0096287000051,328.2772055999958,right,1,0.25154730000940617,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,180,0,18,right,1,1.8925118999904953,None,18,0,180,9,328.2937679000024,,,,,,,,,328.28042530000675,328.2937679000024,328.77736330000334,328.77736330000334,329.07562920000055,329.37622370000463,329.37622370000463,331.2767148999992,right,1,1.8925118999904953,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,181,1,18,left,1,0.9924127999984194,None,18,1,181,5,331.29259310000634,,,,,,,,,331.27732079999987,331.29259310000634,331.7775072000077,331.7775072000077,332.0770634999935,332.377078599995,332.377078599995,333.37648099999933,left,1,0.9924127999984194,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,182,2,18,right,1,0.37946809999994,None,18,2,182,0,333.39337940000405,,,,,,,,,333.3800781000027,333.39337940000405,333.8773383999942,333.8773383999942,334.1766704000038,334.47751729999436,334.47751729999436,334.860883500005,right,1,0.37946809999994,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,183,3,18,left,1,0.39600090000021737,None,18,3,183,6,334.8765615000011,,,,,,,,,334.86331080000673,334.8765615000011,335.3603664999973,335.3603664999973,335.661119299999,335.9607168000075,335.9607168000075,336.35976500000106,left,1,0.39600090000021737,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,184,4,18,right,1,0.414679099994828,None,18,4,184,7,336.3765005000023,,,,,,,,,336.36206060000404,336.3765005000023,336.8598775999999,336.8598775999999,337.1604689999949,337.46053199999733,337.46053199999733,337.87659169999824,right,1,0.414679099994828,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,185,5,18,right,1,0.5717921999894315,None,18,5,185,3,337.89298420000705,,,,,,,,,337.8772855999996,337.89298420000705,338.37721210000745,338.37721210000745,338.67740570000024,338.9757505000016,338.9757505000016,339.5599740000034,right,1,0.5717921999894315,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,186,6,18,left,1,0.32207070000004023,None,18,6,186,4,339.57688219999545,,,,,,,,,339.56219349999446,339.57688219999545,340.0610543000075,340.0610543000075,340.3590033000073,340.6611450000055,340.6611450000055,340.99341450000065,left,1,0.32207070000004023,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,187,7,18,left,1,0.28294890001416206,None,18,7,187,1,341.0106758000038,,,,,,,,,340.99394860000757,341.0106758000038,341.49437580000085,341.49437580000085,341.7948458000028,342.09396159999596,342.09396159999596,342.37796260000323,left,1,0.28294890001416206,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,188,8,18,right,1,0.3790809999918565,None,18,8,188,2,342.39207370000076,,,,,,,,,342.3809451999987,342.39207370000076,342.8776438000059,342.8776438000059,343.19381630000134,343.4777863000054,343.4777863000054,343.8612831000064,right,1,0.3790809999918565,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,189,9,18,left,1,1.513381600001594,None,18,9,189,8,343.8759335000068,,,,,,,,,343.8618015999964,343.8759335000068,344.36112519999733,344.36112519999733,344.66113389999373,344.96099000000686,344.96099000000686,346.4775468000007,left,1,1.513381600001594,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,190,0,19,left,1,0.8056137999956263,None,19,0,190,6,346.49268100000336,,,,,,,,,346.4797727999976,346.49268100000336,346.9779535999987,346.9779535999987,347.2777961999964,347.59371650000685,347.59371650000685,348.4101712999982,left,1,0.8056137999956263,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,191,1,19,right,1,0.4277957000012975,None,19,1,191,0,348.42697689999477,,,,,,,,,348.41360749999876,348.42697689999477,348.91092569999455,348.91092569999455,349.2112108000001,349.50938030000543,349.50938030000543,349.94351270000334,right,1,0.4277957000012975,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,192,2,19,left,1,1.7739466000057291,None,19,2,192,1,349.96050190000096,,,,,,,,,349.9464563999936,349.96050190000096,350.4444691999961,350.4444691999961,350.7438882999995,351.0427073000028,351.0427073000028,352.82742600000347,left,1,1.7739466000057291,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,193,3,19,right,1,0.3424702000047546,None,19,3,193,2,352.84309320000466,,,,,,,,,352.8295916000061,352.84309320000466,353.32773720000114,353.32773720000114,353.6281889999955,353.9278573000047,353.9278573000047,354.27762360000634,right,1,0.3424702000047546,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,194,4,19,left,1,0.39368899998953566,None,19,4,194,8,354.2928353000025,,,,,,,,,354.27808099999675,354.2928353000025,354.7760286999983,354.7760286999983,355.07606010000745,355.3778617000062,355.3778617000062,355.77869900000223,left,1,0.39368899998953566,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,195,5,19,right,1,0.6711723000044003,None,19,5,195,7,355.79300910000165,,,,,,,,,355.7794881000009,355.79300910000165,356.295000099999,356.295000099999,356.5773257999972,356.8780726999976,356.8780726999976,357.5602707000071,right,1,0.6711723000044003,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,196,6,19,right,1,1.6285253999958513,None,19,6,196,9,357.5773749999935,,,,,,,,,357.56252819999645,357.5773749999935,358.06124830000044,358.06124830000044,358.36120559999836,358.66132939999807,358.66132939999807,360.29376030000276,right,1,1.6285253999958513,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,197,7,19,right,1,1.1807999000011478,None,19,7,197,3,360.310375999994,,,,,,,,,360.2959084000031,360.310375999994,360.7956094999972,360.7956094999972,361.09472039999673,361.39485320000676,361.39485320000676,362.5793093999964,right,1,1.1807999000011478,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,198,8,19,left,1,1.1240724999952363,None,19,8,198,5,362.5924651999958,,,,,,,,,362.5818438999995,362.5924651999958,363.0950320999982,363.0950320999982,363.3938974000048,363.6942571999971,363.6942571999971,364.8271384999971,left,1,1.1240724999952363,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,199,9,19,left,1,0.3251294999936363,None,19,9,199,4,364.8437101000018,,,,,,,,,364.82759780000197,364.8437101000018,365.32742919999873,365.32742919999873,365.6280933999951,365.9276930000051,365.9276930000051,366.2622107000061,left,1,0.3251294999936363,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,200,0,20,left,1,1.6802103999943938,None,20,0,200,8,366.27588139999716,,,,,,,,,366.2648276999971,366.27588139999716,366.7784740000061,366.7784740000061,367.06109420000575,367.3609318999952,367.3609318999952,369.0446219000005,left,1,1.6802103999943938,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,201,1,20,left,1,0.5488712999940617,None,20,1,201,6,369.06016730000556,,,,,,,,,369.0473415000015,369.06016730000556,369.5444151999982,369.5444151999982,369.8445467999991,370.14317049999954,370.14317049999954,370.69420840000384,left,1,0.5488712999940617,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,202,2,20,right,1,0.28352640000230167,None,20,2,202,3,370.71058630000334,,,,,,,,,370.69659619999584,370.71058630000334,371.19496049999725,371.19496049999725,371.4939458000008,371.79419210000196,371.79419210000196,372.09370519999356,right,1,0.28352640000230167,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,203,3,20,right,1,0.4338280000083614,None,20,3,203,7,372.1107992000034,,,,,,,,,372.09415340000123,372.1107992000034,372.5953407000052,372.5953407000052,372.8945079999976,373.1948338999937,373.1948338999937,373.64476029999787,right,1,0.4338280000083614,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,204,4,20,right,1,0.42798649999895133,None,20,4,204,0,373.6596628999978,,,,,,,,,373.64535809999506,373.6596628999978,374.1448919999966,374.1448919999966,374.44501460000174,374.7437710999948,374.7437710999948,375.1771996000025,right,1,0.42798649999895133,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,205,5,20,right,1,0.348376099995221,None,20,5,205,2,375.19296770000074,,,,,,,,,375.177646199998,375.19296770000074,375.67859340000723,375.67859340000723,375.9780063000071,376.2774078000075,376.2774078000075,376.6282280000014,right,1,0.348376099995221,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,206,6,20,left,1,0.4734357999986969,None,20,6,206,4,376.6437042000034,,,,,,,,,376.6309368000075,376.6437042000034,377.1283487000037,377.1283487000037,377.42803809999896,377.7281972000055,377.7281972000055,378.2111825000029,left,1,0.4734357999986969,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,207,7,20,right,1,1.6109221999940928,None,20,7,207,9,378.22726830000465,,,,,,,,,378.2118175000069,378.22726830000465,378.7107191999967,378.7107191999967,379.01161729999876,379.3115773000027,379.3115773000027,380.9280773000064,right,1,1.6109221999940928,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
